id,time,isRank,winner_name,winner_god_1,winner_god_2,winner_god_ban,winner_deck_code,winner_normal_card_1,winner_normal_card_2,winner_normal_card_3,winner_normal_card_4,winner_normal_card_5,winner_normal_card_6,winner_normal_card_7,winner_special_card_1,winner_special_card_2,winner_special_card_3,loser_name,loser_god_1,loser_god_2,loser_god_ban,loser_deck_code,loser_normal_card_1,loser_normal_card_2,loser_normal_card_3,loser_normal_card_4,loser_normal_card_5,loser_normal_card_6,loser_normal_card_7,loser_special_card_1,loser_special_card_2,loser_special_card_3,loser_isPublic,winner_isPublic
1067,2022-10-15 04:47:46.919247,1,hibro,14-O,10-A2,11-O,140DA6102F01,14-O-N-1,14-O-N-3,14-O-N-4,14-O-N-6,10-A2-N-1,10-A2-N-2,10-O-N-3,14-O-S-2,14-O-S-3,10-A2-S-4,Hyoue_O,11-A1,14-O,16-O,111D5A140E12,11-O-N-1,11-O-N-3,11-A1-N-5,11-O-N-7,14-O-N-1,14-O-N-2,14-O-N-7,11-A1-S-1,11-O-S-3,14-O-S-3,1,1
1068,2022-10-15 07:28:19.864919,1,Hyoue_O,11-O,14-O,10-A2,110F33140C12,11-O-N-1,11-O-N-2,11-O-N-3,11-O-N-6,11-O-N-7,14-O-N-1,14-O-N-7,11-O-S-3,11-O-S-4,14-O-S-3,taoblue03,09-O,03-O,13-O,090FF7030800,09-O-N-1,09-O-N-2,09-O-N-3,09-O-N-4,09-O-N-5,09-O-N-6,09-O-N-7,09-O-S-2,09-O-S-3,09-O-S-4,1,1
1069,2022-10-15 07:48:05.547970,1,taoblue03,03-O,13-O,09-O,030B42130F4C,03-O-N-2,03-O-N-3,03-O-N-5,13-O-N-1,13-O-N-2,13-O-N-3,13-O-N-5,03-O-S-3,13-O-S-1,13-O-S-2,Hyoue_O,12-A1,09-O,03-O,121BA3090D12,12-A1-N-2,12-O-N-3,12-O-N-4,12-A1-N-6,09-O-N-1,09-O-N-3,09-O-N-7,12-A1-S-3,12-O-S-4,09-O-S-3,1,1
1070,2022-10-15 08:08:30.182093,1,taoblue03,01-O,02-O,04-O,010E44020F1A,01-O-N-1,01-O-N-2,01-O-N-5,02-O-N-1,02-O-N-2,02-O-N-3,02-O-N-7,01-O-S-2,02-O-S-1,02-O-S-3,Hyoue_O,06-O,08-O,10-O,060D24080E96,06-O-N-1,06-O-N-3,06-O-N-6,08-O-N-1,08-O-N-2,08-O-N-4,08-O-N-7,06-O-S-2,08-O-S-2,08-O-S-3,1,1
1071,2022-10-15 11:59:07.485038,1,hibro,14-O,11-O,10-A2,140EAA110C54,14-O-N-1,14-O-N-2,14-O-N-4,14-O-N-6,11-O-N-1,11-O-N-5,11-O-N-7,14-O-S-1,14-O-S-3,11-O-S-2,Siper,04-O,06-A1,14-O,040EBA061A84,04-O-N-1,04-O-N-2,04-O-N-4,04-O-N-6,04-O-N-7,06-A1-N-2,06-A1-N-4,04-O-S-1,04-O-S-3,06-A1-S-2,1,1
1072,2022-10-15 14:47:55.406798,1,hibro,13-A1,11-A1,16-AA1,131E04111E79,13-O-N-1,13-A1-N-2,11-O-N-1,11-O-N-2,11-A1-N-5,11-O-N-6,11-O-N-7,13-O-S-2,11-A1-S-1,11-O-S-4,byeoru,15-O,12-A1,16-O,150F621218A5,15-O-N-1,15-O-N-2,15-O-N-3,15-O-N-5,15-O-N-6,12-O-N-4,12-A1-N-6,15-O-S-3,12-O-S-2,12-O-S-4,1,1
1073,2022-10-16 07:00:23.709205,1,Hyoue_O,11-O,10-A2,14-O,110F39102A28,11-O-N-1,11-O-N-2,11-O-N-3,11-O-N-6,11-O-N-7,10-A2-N-2,10-O-N-6,11-O-S-1,11-O-S-4,10-O-S-1,hihumi,22-O,08-O,05-O,220E00080EEE,22-O-N-1,22-O-N-2,08-O-N-1,08-O-N-2,08-O-N-4,08-O-N-5,08-O-N-6,08-O-S-1,08-O-S-2,08-O-S-3,1,1
1074,2022-10-16 07:20:34.554995,1,Hyoue_O,02-A2,01-A1,05-O,022EB6011A21,02-O-N-1,02-A2-N-2,02-O-N-4,02-O-N-6,02-A2-N-7,01-O-N-2,01-A1-N-6,02-O-S-2,02-A2-S-3,01-O-S-4,hihumi,08-O,13-O,03-O,080EC5130E44,08-O-N-1,08-O-N-2,08-O-N-4,08-O-N-5,13-O-N-1,13-O-N-2,13-O-N-5,08-O-S-2,08-O-S-4,13-O-S-2,1,1
1075,2022-10-16 07:24:03.562992,0,BIUEAPPLE,12-O,21-O,None,120B872109E0,12-O-N-2,12-O-N-3,12-O-N-4,21-O-N-3,21-O-N-4,21-O-N-5,21-O-N-6,12-O-S-2,12-O-S-3,12-O-S-4,¿Â¸®,09-O,18-O,None,090B41180B6C,09-O-N-2,09-O-N-3,09-O-N-5,18-O-N-2,18-O-N-3,18-O-N-5,18-O-N-6,09-O-S-4,18-O-S-1,18-O-S-2,1,1
1076,2022-10-16 07:59:29.548521,0,¿Â¸®,15-O,09-A1,None,150E16091BC1,15-O-N-1,15-O-N-2,15-O-N-7,09-O-N-2,09-O-N-3,09-O-N-4,09-A1-N-5,15-O-S-2,15-O-S-3,09-A1-S-4,BIUEAPPLE,12-A1,08-A1,None,121B49081E98,12-A1-N-2,12-O-N-3,12-O-N-5,08-A1-N-1,08-A1-N-2,08-O-N-4,08-O-N-7,12-O-S-1,12-O-S-4,08-A1-S-1,1,1
1077,2022-10-16 08:30:55.433559,0,BIUEAPPLE,08-A1,12-A1,None,081E98121E25,08-A1-N-1,08-A1-N-2,08-O-N-4,08-O-N-7,12-O-N-1,12-A1-N-2,12-A1-N-6,08-A1-S-1,12-O-S-2,12-O-S-4,¿Â¸®,11-O,14-A1,None,110CB3141D48,11-O-N-1,11-O-N-4,11-O-N-6,11-O-N-7,14-A1-N-1,14-O-N-3,14-O-N-5,11-O-S-3,11-O-S-4,14-A1-S-1,1,1
1078,2022-10-16 11:30:07.031345,0,Ø¿Í¯ßÈôì,04-A2,07-A1,17-A1,042E30071B2D,04-O-N-1,04-A2-N-2,04-O-N-6,04-O-N-7,07-A1-N-2,07-O-N-3,07-O-N-6,07-O-S-1,07-O-S-2,07-O-S-4,ÖÂ?,14-O,16-A1,01-A2,140C46161ED8,14-O-N-1,14-O-N-5,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-7,14-O-S-2,14-O-S-3,16-A1-S-4,1,1
1079,2022-10-16 11:57:32.626749,0,ÖÂ?,14-O,16-A1,01-A2,140C06161FE8,14-O-N-1,16-O-N-1,16-O-N-2,16-O-N-3,16-O-N-4,16-O-N-5,16-O-N-6,14-O-S-2,14-O-S-3,16-A1-S-4,Ø¿Í¯ßÈôì,06-O,16-A1,17-A1,060A4C161ED8,06-O-N-2,06-O-N-5,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-7,06-O-S-1,06-O-S-2,16-A1-S-4,1,1
1080,2022-10-16 13:05:03.925203,0,Ø¿Í¯ßÈôì,18-O,15-O,17-A1,180A6A150B52,18-O-N-2,18-O-N-5,18-O-N-6,15-O-N-2,15-O-N-3,15-O-N-5,15-O-N-7,18-O-S-1,18-O-S-3,15-O-S-3,ÖÂ?,01-O,20-O,14-O,010F0A200E61,01-O-N-1,01-O-N-2,01-O-N-3,20-O-N-1,20-O-N-2,20-O-N-5,20-O-N-6,01-O-S-1,01-O-S-3,20-O-S-4,1,1
1081,2022-10-16 13:43:56.385217,1,byeoru,07-A1,17-A1,04-A2,071B61171CA3,07-A1-N-2,07-O-N-3,07-O-N-5,07-O-N-6,17-O-N-1,17-A1-N-4,17-O-N-6,07-O-S-4,17-O-S-3,17-A1-S-4,PuniPaw,05-O,22-O,12-A1,050E51220F09,05-O-N-1,05-O-N-2,05-O-N-5,05-O-N-7,22-O-N-1,22-O-N-2,22-O-N-3,05-O-S-4,22-O-S-1,22-O-S-4,1,1
1082,2022-10-16 15:35:03.517686,1,Siper,14-O,06-A1,01-A2,140E26061BA4,14-O-N-1,14-O-N-2,14-O-N-6,06-A1-N-2,06-O-N-3,06-A1-N-4,06-O-N-6,14-O-S-2,14-O-S-3,06-A1-S-2,byeoru,04-A2,17-A1,07-A1,042E98171CA3,04-O-N-1,04-A2-N-2,04-O-N-4,04-O-N-7,17-O-N-1,17-A1-N-4,17-O-N-6,04-O-S-1,17-O-S-3,17-A1-S-4,1,1
1083,2022-10-16 16:17:16.427832,0,horain,02-O,15-O,03-O,020F1815095A,02-O-N-1,02-O-N-2,02-O-N-3,02-O-N-7,15-O-N-3,15-O-N-5,15-O-N-7,02-O-S-1,15-O-S-1,15-O-S-3,Siper,14-A1,05-A1,03-A1,141E4A051EC8,14-A1-N-1,14-O-N-2,14-O-N-5,05-O-N-1,05-A1-N-2,05-O-N-4,05-O-N-5,14-A1-S-1,14-O-S-3,05-O-S-1,1,1
1084,2022-10-16 16:40:09.419928,0,Siper,04-O,21-O,01-O,040A86210F52,04-O-N-2,04-O-N-4,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-5,21-O-N-7,04-O-S-2,04-O-S-3,21-O-S-3,horain,13-O,17-A1,07-O,130E24171F25,13-O-N-1,13-O-N-2,13-O-N-6,17-O-N-1,17-O-N-2,17-O-N-3,17-O-N-6,13-O-S-2,17-O-S-2,17-A1-S-4,1,1
1085,2022-10-17 05:34:53.829333,1,taoblue03,14-O,13-O,16-A1,140E24130F1C,14-O-N-1,14-O-N-2,14-O-N-6,13-O-N-1,13-O-N-2,13-O-N-3,13-O-N-7,14-O-S-2,13-O-S-1,13-O-S-2,Hyoue_O,07-O,16-A1,10-O,07088C161EF8,07-O-N-4,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-6,16-O-N-7,07-O-S-1,07-O-S-2,16-A1-S-4,1,1
1086,2022-10-17 05:49:48.131316,1,taoblue03,09-O,13-O,03-O,090D02130F5C,09-O-N-1,09-O-N-3,13-O-N-1,13-O-N-2,13-O-N-3,13-O-N-5,13-O-N-7,09-O-S-3,13-O-S-1,13-O-S-2,Hyoue_O,06-O,12-O,22-O,0609A4120F89,06-O-N-3,06-O-N-4,06-O-N-6,12-O-N-1,12-O-N-2,12-O-N-3,12-O-N-4,06-O-S-2,12-O-S-1,12-O-S-4,1,1
1087,2022-10-17 06:10:28.477350,1,taoblue03,16-A1,14-O,13-O,161EC8140CC5,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,14-O-N-1,14-O-N-4,14-O-N-5,16-A1-S-4,14-O-S-2,14-O-S-4,Hyoue_O,03-O,11-O,10-A2,030F631108C1,03-O-N-1,03-O-N-2,03-O-N-3,03-O-N-5,03-O-N-6,11-O-N-4,11-O-N-5,03-O-S-3,03-O-S-4,11-O-S-4,1,1
1088,2022-10-17 08:39:28.642545,1,Hyoue_O,10-A2,11-O,14-O,102A28110F39,10-A2-N-2,10-O-N-6,11-O-N-1,11-O-N-2,11-O-N-3,11-O-N-6,11-O-N-7,10-O-S-1,11-O-S-1,11-O-S-4,faull,07-O,03-O,08-O,070FC80308C5,07-O-N-1,07-O-N-2,07-O-N-3,07-O-N-4,07-O-N-5,03-O-N-4,03-O-N-5,07-O-S-1,03-O-S-2,03-O-S-4,1,1
1089,2022-10-17 08:53:17.390098,0,taoblue03,09-O,13-O,03-O,090D42130F16,09-O-N-1,09-O-N-3,09-O-N-5,13-O-N-1,13-O-N-2,13-O-N-3,13-O-N-7,09-O-S-3,13-O-S-2,13-O-S-3,UC,02-O,21-O,15-O,020EA1210B83,02-O-N-1,02-O-N-2,02-O-N-4,02-O-N-6,21-O-N-2,21-O-N-3,21-O-N-4,02-O-S-4,21-O-S-3,21-O-S-4,1,1
1090,2022-10-17 11:19:05.880920,0,¹ÌÃ÷·ç±â Es,12-A1,14-O,10-O,121B68140E26,12-A1-N-2,12-O-N-3,12-O-N-5,12-A1-N-6,14-O-N-1,14-O-N-2,14-O-N-6,12-O-S-1,14-O-S-2,14-O-S-3,kitori,13-O,14-O,03-O,130F04140EA6,13-O-N-1,13-O-N-2,13-O-N-3,14-O-N-1,14-O-N-2,14-O-N-4,14-O-N-6,13-O-S-2,14-O-S-2,14-O-S-3,1,1
1091,2022-10-17 11:19:20.880449,0,Drone,18-O,14-O,None,180B78140C25,18-O-N-2,18-O-N-3,18-O-N-5,18-O-N-6,18-O-N-7,14-O-N-1,14-O-N-6,18-O-S-1,14-O-S-2,14-O-S-4,MADJ,03-O,02-A1,None,030FC9021941,03-O-N-1,03-O-N-2,03-O-N-3,03-O-N-4,03-O-N-5,02-A1-N-3,02-O-N-5,03-O-S-1,03-O-S-4,02-O-S-4,1,1
1092,2022-10-17 11:27:47.606792,0,UC,10-A2,02-A2,13-A1,102C41022EB3,10-A2-N-1,10-O-N-5,02-O-N-1,02-A2-N-2,02-O-N-4,02-O-N-6,02-A2-N-7,10-A2-S-4,02-A2-S-3,02-O-S-4,MeMoriZe,11-O,17-O,21-O,110B35170E22,11-O-N-2,11-O-N-3,11-O-N-6,11-O-N-7,17-O-N-1,17-O-N-2,17-O-N-6,11-O-S-2,11-O-S-4,17-O-S-3,1,1
1093,2022-10-17 11:55:04.150129,0,MeMoriZe,12-O,18-O,17-O,120F81180A6A,12-O-N-1,12-O-N-2,12-O-N-3,12-O-N-4,18-O-N-2,18-O-N-5,18-O-N-6,12-O-S-4,18-O-S-1,18-O-S-3,UC,13-O,08-O,04-A1,130E53080CC1,13-O-N-1,13-O-N-2,13-O-N-5,13-O-N-7,08-O-N-1,08-O-N-4,08-O-N-5,13-O-S-3,13-O-S-4,08-O-S-4,1,1
1094,2022-10-17 11:56:32.590475,0,MADJ,12-O,22-O,None,120C80220F9D,12-O-N-1,12-O-N-4,22-O-N-1,22-O-N-2,22-O-N-3,22-O-N-4,22-O-N-7,22-O-S-1,22-O-S-2,22-O-S-4,Drone,10-O,04-O,None,100948040F3A,10-O-N-3,10-O-N-5,04-O-N-1,04-O-N-2,04-O-N-3,04-O-N-6,04-O-N-7,10-O-S-1,04-O-S-1,04-O-S-3,1,1
1095,2022-10-17 12:34:58.966718,0,S.etA,01-A2,13-O,02-A2,012D1C130F24,01-O-N-1,01-A2-N-3,01-A2-N-7,13-O-N-1,13-O-N-2,13-O-N-3,13-O-N-6,01-A2-S-1,01-O-S-2,13-O-S-2,«·«¼«ó,01-O,04-O,05-O,010C42040E7A,01-O-N-1,01-O-N-5,04-O-N-1,04-O-N-2,04-O-N-5,04-O-N-6,04-O-N-7,01-O-S-3,04-O-S-1,04-O-S-3,1,1
1096,2022-10-17 14:10:01.960407,0,ºñ°ø°³,13-A1,10-A2,02-A2,131E3C102E41,13-O-N-1,13-A1-N-2,13-O-N-6,13-O-N-7,10-A2-N-1,10-A2-N-2,10-O-N-5,13-A1-S-1,13-O-S-2,10-A2-S-4,ºñ°ø°³,17-O,02-A1,03-O,170D83021E64,17-O-N-1,17-O-N-3,17-O-N-4,02-O-N-1,02-O-N-2,02-O-N-5,02-A1-N-6,17-O-S-3,17-O-S-4,02-A1-S-2,1,1
1097,2022-10-17 15:05:51.092422,0,B,13-O,01-O,14-O,130ED6010E08,13-O-N-1,13-O-N-2,13-O-N-4,13-O-N-5,13-O-N-7,01-O-N-1,01-O-N-2,13-O-S-2,13-O-S-3,01-O-S-1,D,01-A2,09-O,13-O,012D9A090E48,01-O-N-1,01-A2-N-3,01-O-N-4,01-A2-N-7,09-O-N-1,09-O-N-2,09-O-N-5,01-A2-S-1,01-O-S-3,09-O-S-1,1,1
1098,2022-10-17 15:27:47.313668,0,Gon-jang,01-O,21-O,18-O,010E4E210F40,01-O-N-1,01-O-N-2,01-O-N-5,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-5,01-O-S-1,01-O-S-2,01-O-S-3,UC,16-O,13-A1,10-A2,160E4A131E38,16-O-N-1,16-O-N-2,16-O-N-5,13-O-N-1,13-A1-N-2,13-O-N-6,13-O-N-7,16-O-S-1,16-O-S-3,13-A1-S-1,1,1
1099,2022-10-17 15:30:26.227621,0,W,01-A2,09-A1,04-O,012D98091D4A,01-O-N-1,01-A2-N-3,01-O-N-4,01-A2-N-7,09-O-N-1,09-O-N-3,09-A1-N-5,01-A2-S-1,09-O-S-1,09-O-S-3,C,05-O,14-O,22-O,050E40140EAD,05-O-N-1,05-O-N-2,05-O-N-5,14-O-N-1,14-O-N-2,14-O-N-4,14-O-N-6,14-O-S-1,14-O-S-2,14-O-S-4,1,1
1100,2022-10-17 15:57:35.985866,0,B,01-O,16-A1,21-O,010E0A161EE8,01-O-N-1,01-O-N-2,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-6,01-O-S-1,01-O-S-3,16-A1-S-4,C,14-O,16-A1,21-O,140E2A161E98,14-O-N-1,14-O-N-2,14-O-N-6,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-7,14-O-S-1,14-O-S-3,16-A1-S-4,1,1
1101,2022-10-17 16:13:29.161040,1,PuniPaw,07-O,18-O,10-A1,070B8C180A71,07-O-N-2,07-O-N-3,07-O-N-4,18-O-N-2,18-O-N-5,18-O-N-6,18-O-N-7,07-O-S-1,07-O-S-2,18-O-S-4,allley,15-O,19-O,17-A1,150972190B29,15-O-N-3,15-O-N-5,15-O-N-6,15-O-N-7,19-O-N-2,19-O-N-3,19-O-N-6,15-O-S-3,19-O-S-1,19-O-S-4,1,1
1102,2022-10-17 16:19:33.747858,1,iloveiu,14-O,19-O,15-O,140C26190EE1,14-O-N-1,14-O-N-6,19-O-N-1,19-O-N-2,19-O-N-4,19-O-N-5,19-O-N-6,14-O-S-2,14-O-S-3,19-O-S-4,Siper,02-O,01-O,09-O,020FCC010C14,02-O-N-1,02-O-N-2,02-O-N-3,02-O-N-4,02-O-N-5,01-O-N-1,01-O-N-7,02-O-S-1,02-O-S-2,01-O-S-2,1,1
1103,2022-10-17 16:20:51.735991,0,³ª´Â»Ü·ÎÄ¿,02-O,05-O,21-O,020F0A050EC1,02-O-N-1,02-O-N-2,02-O-N-3,05-O-N-1,05-O-N-2,05-O-N-4,05-O-N-5,02-O-S-1,02-O-S-3,05-O-S-4,Wook,02-A1,12-O,03-O,021F03120E64,02-O-N-1,02-O-N-2,02-A1-N-3,12-O-N-1,12-O-N-2,12-O-N-5,12-O-N-6,02-O-S-3,02-O-S-4,12-O-S-2,1,1
1104,2022-10-17 17:38:11.533174,1,iloveiu,14-O,13-O,15-O,140CA6130F84,14-O-N-1,14-O-N-4,14-O-N-6,13-O-N-1,13-O-N-2,13-O-N-3,13-O-N-4,14-O-S-2,14-O-S-3,13-O-S-2,Siper,18-O,10-O,16-A1,180E66100938,18-O-N-1,18-O-N-2,18-O-N-5,18-O-N-6,10-O-N-3,10-O-N-6,10-O-N-7,18-O-S-2,18-O-S-3,10-O-S-1,1,1
1105,2022-10-18 04:31:32.094224,0,Hyoue_O,09-A1,10-O,07-O,091F29100968,09-O-N-1,09-O-N-2,09-O-N-3,09-A1-N-6,10-O-N-3,10-O-N-5,10-O-N-6,09-O-S-1,09-A1-S-4,10-O-S-1,UC,18-O,10-A1,07-A1,18096C101F22,18-O-N-3,18-O-N-5,18-O-N-6,10-A1-N-1,10-O-N-2,10-A1-N-3,10-O-N-6,18-O-S-1,18-O-S-2,10-A1-S-3,1,1
1106,2022-10-18 09:59:59.963462,0,KOMIKOMI,14-O,12-A1,21-O,140E96121AA1,14-O-N-1,14-O-N-2,14-O-N-4,14-O-N-7,12-A1-N-2,12-O-N-4,12-A1-N-6,14-O-S-2,14-O-S-3,12-O-S-4,kitori,03-O,09-O,15-O,030F26090E42,03-O-N-1,03-O-N-2,03-O-N-3,03-O-N-6,09-O-N-1,09-O-N-2,09-O-N-5,03-O-S-2,03-O-S-3,09-O-S-3,1,1
1107,2022-10-18 11:06:23.350307,0,Saya,13-A1,03-O,None,131F0A030B68,13-O-N-1,13-A1-N-2,13-O-N-3,03-O-N-2,03-O-N-3,03-O-N-5,03-O-N-6,13-A1-S-1,13-O-S-3,03-O-S-1,¹ÌÃ÷·ç±â Es,14-O,12-A1,None,140C36121AE2,14-O-N-1,14-O-N-6,14-O-N-7,12-A1-N-2,12-O-N-4,12-O-N-5,12-A1-N-6,14-O-S-2,14-O-S-3,12-A1-S-3,1,1
1108,2022-10-18 11:08:44.294680,0,Drone,17-O,05-O,None,170F09050F81,17-O-N-1,17-O-N-2,17-O-N-3,05-O-N-1,05-O-N-2,05-O-N-3,05-O-N-4,17-O-S-1,17-O-S-4,05-O-S-4,MADJ,22-O,12-O,None,220FA11208A5,22-O-N-1,22-O-N-2,22-O-N-3,22-O-N-4,22-O-N-6,12-O-N-4,12-O-N-6,22-O-S-4,12-O-S-2,12-O-S-4,1,1
1109,2022-10-18 11:24:12.335075,0,Drone,06-O,09-O,None,060FC7090830,06-O-N-1,06-O-N-2,06-O-N-3,06-O-N-4,06-O-N-5,09-O-N-6,09-O-N-7,06-O-S-2,06-O-S-3,06-O-S-4,MADJ,08-O,02-A1,None,080CE20218D3,08-O-N-1,08-O-N-4,08-O-N-5,08-O-N-6,02-O-N-4,02-O-N-5,02-O-N-7,08-O-S-3,02-O-S-3,02-O-S-4,1,1
1110,2022-10-18 11:28:11.946992,1,Hyoue_O,11-O,14-O,10-A2,110EB5140E02,11-O-N-1,11-O-N-2,11-O-N-4,11-O-N-6,11-O-N-7,14-O-N-1,14-O-N-2,11-O-S-2,11-O-S-4,14-O-S-3,MeMoriZe,06-O,02-O,17-O,060D24020F1A,06-O-N-1,06-O-N-3,06-O-N-6,02-O-N-1,02-O-N-2,02-O-N-3,02-O-N-7,06-O-S-2,02-O-S-1,02-O-S-3,1,1
1111,2022-10-18 12:09:25.517914,0,ºñ°ø°³,21-O,05-O,None,210F5C050C81,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-5,21-O-N-7,05-O-N-1,05-O-N-4,21-O-S-1,21-O-S-2,05-O-S-4,ºñ°ø°³,04-O,05-O,None,040B9A050E81,04-O-N-2,04-O-N-3,04-O-N-4,04-O-N-7,05-O-N-1,05-O-N-2,05-O-N-4,04-O-S-1,04-O-S-3,05-O-S-4,1,1
1112,2022-10-18 12:48:41.218955,0,ºñ°ø°³,05-O,18-O,09-O,050DC9180B41,05-O-N-1,05-O-N-3,05-O-N-4,05-O-N-5,18-O-N-2,18-O-N-3,18-O-N-5,05-O-S-1,05-O-S-4,18-O-S-4,ºñ°ø°³,17-A1,06-O,12-A1,171DC7060F00,17-O-N-1,17-O-N-3,17-A1-N-4,17-O-N-5,06-O-N-1,06-O-N-2,06-O-N-3,17-O-S-2,17-O-S-3,17-A1-S-4,1,1
1113,2022-10-18 12:55:30.366480,0,PuniPaw,10-A1,18-O,07-O,101938180A76,10-A1-N-3,10-O-N-6,10-O-N-7,18-O-N-2,18-O-N-5,18-O-N-6,18-O-N-7,10-O-S-1,18-O-S-2,18-O-S-3,UC,02-A2,13-A1,10-A2,022E18131F19,02-O-N-1,02-A2-N-2,02-A2-N-7,13-O-N-1,13-A1-N-2,13-O-N-3,13-O-N-7,02-O-S-1,13-A1-S-1,13-O-S-4,1,1
1114,2022-10-18 13:26:26.185371,0,UC,20-O,13-O,14-O,200CA1130F26,20-O-N-1,20-O-N-4,20-O-N-6,13-O-N-1,13-O-N-2,13-O-N-3,13-O-N-6,20-O-S-4,13-O-S-2,13-O-S-3,PuniPaw,19-O,01-A2,14-O,190BA9012D18,19-O-N-2,19-O-N-3,19-O-N-4,19-O-N-6,01-O-N-1,01-A2-N-3,01-A2-N-7,19-O-S-1,19-O-S-4,01-A2-S-1,1,1
1115,2022-10-18 14:20:36.503548,0,¼Û¹Î±Ô,01-O,09-O,None,010F08090E66,01-O-N-1,01-O-N-2,01-O-N-3,09-O-N-1,09-O-N-2,09-O-N-5,09-O-N-6,01-O-S-1,09-O-S-2,09-O-S-3,UABIS,13-O,05-O,None,130E2A050EA4,13-O-N-1,13-O-N-2,13-O-N-6,05-O-N-1,05-O-N-2,05-O-N-4,05-O-N-6,13-O-S-1,13-O-S-3,05-O-S-2,1,1
1116,2022-10-18 15:12:20.163777,0,S.etA,22-O,06-O,12-O,220F1C060D24,22-O-N-1,22-O-N-2,22-O-N-3,22-O-N-7,06-O-N-1,06-O-N-3,06-O-N-6,22-O-S-1,22-O-S-2,06-O-S-2,«·«¼«ó,14-O,20-O,02-O,1409E2200E8A,14-O-N-3,14-O-N-4,14-O-N-5,14-O-N-6,20-O-N-1,20-O-N-2,20-O-N-4,14-O-S-3,20-O-S-1,20-O-S-3,1,1
1117,2022-10-18 15:45:39.113587,0,horain,07-A1,02-O,15-O,0718E5020AB2,07-O-N-4,07-O-N-5,07-O-N-6,02-O-N-2,02-O-N-4,02-O-N-6,02-O-N-7,07-O-S-2,07-O-S-4,02-O-S-3,Siper,09-O,02-O,01-O,090F02020E3C,09-O-N-1,09-O-N-2,09-O-N-3,02-O-N-1,02-O-N-2,02-O-N-6,02-O-N-7,09-O-S-3,02-O-S-1,02-O-S-2,1,1
1118,2022-10-18 16:02:27.184569,0,Siper,13-O,14-O,10-A2,130E6C140F04,13-O-N-1,13-O-N-2,13-O-N-5,13-O-N-6,14-O-N-1,14-O-N-2,14-O-N-3,13-O-S-1,13-O-S-2,14-O-S-2,horain,02-A2,22-O,15-O,022993220D31,02-O-N-3,02-O-N-4,02-A2-N-7,22-O-N-1,22-O-N-3,22-O-N-6,22-O-N-7,02-A2-S-3,02-O-S-4,22-O-S-4,1,1
1119,2022-10-18 16:23:58.037858,0,horain,18-O,03-O,07-O,180B6A0308E4,18-O-N-2,18-O-N-3,18-O-N-5,18-O-N-6,03-O-N-4,03-O-N-5,03-O-N-6,18-O-S-1,18-O-S-3,03-O-S-2,Siper,01-A2,07-O,10-A1,012D1C070E98,01-O-N-1,01-A2-N-3,01-A2-N-7,07-O-N-1,07-O-N-2,07-O-N-4,07-O-N-7,01-A2-S-1,01-O-S-2,07-O-S-1,1,1
1120,2022-10-18 20:52:10.955981,0,MeMoriZe,17-O,21-O,12-O,170CA3210F44,17-O-N-1,17-O-N-4,17-O-N-6,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-5,17-O-S-3,17-O-S-4,21-O-S-2,UC,18-O,07-O,16-O,180A61070BAC,18-O-N-2,18-O-N-5,18-O-N-6,07-O-N-2,07-O-N-3,07-O-N-4,07-O-N-6,18-O-S-4,07-O-S-1,07-O-S-2,1,1
1121,2022-10-18 21:16:15.403511,0,MeMoriZe,12-O,17-O,15-O,120F48170E23,12-O-N-1,12-O-N-2,12-O-N-3,12-O-N-5,17-O-N-1,17-O-N-2,17-O-N-6,12-O-S-1,17-O-S-3,17-O-S-4,UC,07-A1,18-O,10-A1,071B36180A61,07-A1-N-2,07-O-N-3,07-O-N-6,07-A1-N-7,18-O-N-2,18-O-N-5,18-O-N-6,07-O-S-2,07-A1-S-3,18-O-S-4,1,1
1122,2022-10-19 05:26:46.380040,1,Hyoue_O,07-O,10-O,09-A1,070E98100969,07-O-N-1,07-O-N-2,07-O-N-4,07-O-N-7,10-O-N-3,10-O-N-5,10-O-N-6,07-O-S-1,10-O-S-1,10-O-S-4,PuniPaw,12-A1,14-O,01-O,121EC8140CA6,12-O-N-1,12-A1-N-2,12-O-N-4,12-O-N-5,14-O-N-1,14-O-N-4,14-O-N-6,12-O-S-1,14-O-S-2,14-O-S-3,1,1
1123,2022-10-19 06:10:39.634170,1,PuniPaw,19-O,17-A1,15-O,190EB1171C83,19-O-N-1,19-O-N-2,19-O-N-4,19-O-N-6,19-O-N-7,17-O-N-1,17-A1-N-4,19-O-S-4,17-O-S-3,17-A1-S-4,Hyoue_O,12-A1,01-O,02-O,121ED3010E08,12-O-N-1,12-A1-N-2,12-O-N-4,12-O-N-5,12-O-N-7,01-O-N-1,01-O-N-2,12-A1-S-3,12-O-S-4,01-O-S-1,1,1
